Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true
12048,combinatoric,MeanImputer_RobustScaler,0.09328375095361192,0.1690969141898003,0.2893819121537294,2.5062543155316104,0.12723633922559557,0.7317082378574132,[0.83053859 0.83053859 0.83053859 ... 0.72949536 0.73645377 0.72949536],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]"
12701,combinatoric,MeanImputer_RobustScaler,0.19494562957692427,0.1552400188089192,0.6098128664121564,1.0587200451687824,0.27824552019717413,-0.21609666378514025,[0.77954771 0.77954771 0.77954771 ... 0.92957519 0.93030982 0.93030982],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]"
12832,combinatoric,MeanImputer_RobustScaler,0.1180453934193233,0.18183386542420896,0.31548129069969216,1.0790558482192871,0.16738554318208881,0.5071846307563826,[0.81840577 0.81840577 0.81840577 ... 0.97984611 0.97189596 0.97189596],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]"
B1,combinatoric,MeanImputer_RobustScaler,0.10512795348495697,0.09505962484155522,0.1581504964450914,0.2796098471361063,0.14972574262175462,0.47878279855749617,[0.70966629 0.70966629 0.70966629 ... 0.73226907 0.7319725  0.7319725 ],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]"
B8,combinatoric,MeanImputer_RobustScaler,0.15947745350225018,0.10131124396638196,46791067394319.586,96.39294757487585,0.21543351739399436,0.2653482745782486,[0.60645477 0.60645477 0.60645477 ... 0.69797756 0.69797756 0.69797756],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]"
B18,combinatoric,MeanImputer_RobustScaler,0.1478547742881655,0.1165522512482668,0.36337281849225733,0.42346227774969464,0.20792077521575053,0.22031533227420208,[0.61794298 0.61794298 0.61794298 ... 0.63133125 0.63133125 0.6274596 ],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]"
C5,combinatoric,MeanImputer_RobustScaler,0.11386790696033958,0.12479479617032609,0.24781655230447383,0.4448468405635306,0.15286681086501064,0.49678739913665926,[0.64599337 0.64599337 0.64599337 ... 0.65852975 0.65852975 0.65852975],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]"
E.ce,combinatoric,MeanImputer_RobustScaler,0.10362003502644661,0.11745887320188872,0.15705519374351068,0.5447288123490687,0.14034813765154092,0.45679102659612214,[0.82792769 0.82792769 0.82792769 ... 0.35018972 0.35018972 0.35018972],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]"
E.co,combinatoric,MeanImputer_RobustScaler,0.18161019546707954,0.2828649720949879,0.5082080516147103,1.5560274761397614,0.2471224939644024,0.2505755960734808,[0.97124552 0.97124552 0.97124552 ... 0.38852692 0.38852692 0.38852692],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]"
S.en,combinatoric,MeanImputer_RobustScaler,0.18420643766732467,0.16010417117999154,39457859033608.77,53.911645415297734,0.24242365656381212,0.12487809458540478,[0.43549996 0.40525775 0.43333362 ... 0.19946377 0.19946377 0.19946377],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]"
S.au,combinatoric,MeanImputer_RobustScaler,0.13539621637479188,0.1925933036806912,0.18716362732285968,0.5052488050117644,0.18630925859083325,0.16926673512896717,[0.96252922 0.96252922 0.96252922 ... 0.45039052 0.4559778  0.4559778 ],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]"
1167_x_E.ce,combinatoric,MeanImputer_RobustScaler,0.08368523745886904,0.12607269265252463,0.11047465479852926,0.10194707525018558,0.1013253949074716,0.5999595014624322,[0.54263087 0.54263087 0.54263087 ... 0.91544083 0.91544083 0.91544083],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]"
1167_x_E.co,combinatoric,MeanImputer_RobustScaler,0.14267344716067906,0.21010282525948476,0.22388521136488182,0.12553354515179688,0.17653533398721968,0.6729115884802069,[0.4224267  0.4224267  0.4224267  ... 0.68974534 0.66496375 0.66496375],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]"
1167_x_S.en,combinatoric,MeanImputer_RobustScaler,0.2572829473928321,0.19779758800231992,0.301726901280089,0.13707500005623155,0.27780631460016214,-0.31078909396955057,[0.41873319 0.42605063 0.41873319 ... 0.64574377 0.64574377 0.64574377],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]"
1167_x_S.au,combinatoric,MeanImputer_RobustScaler,0.1560341365749219,0.2141800578616184,0.2698268828129925,0.47310308765454157,0.18991173871258077,0.2533557833745492,[0.95023453 0.95492123 0.95023453 ... 0.82428032 0.82428032 0.82428032],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]"
