,Bacillus,Pathogene,B_Biofilm_Height,B_Biofilm_Roughness,B_Biofilm_SubstratumCoverage,B_Biofilm_Volume,P_Biofilm_Height,P_Biofilm_Volume,P_Biofilm_SubstratumCoverage,Modele,Score
79,1273,S.en,44.501945376924105,,0.8713700636614703,646289.8118030746,62.95886203039752,60104.26470350087,-0.04958321258304785,I,0.455658836
80,1273,S.en,80.01417128974256,,0.969698269671863,884657.1372302587,94.77194908071358,396347.9254131658,0.3877756375830479,I,0.445328861
81,12001,S.en,60.14017894736842,0.2994578947368421,0.7516042105263159,573234.5132210527,78.86540555555555,228226.09505833333,0.1690962125,I,0.456190065
82,12001,S.en,24.47366432133535,0.22919698986462597,0.5879974407102723,406778.8238290912,62.95886203039752,60104.26470350087,-0.04958321258304785,I,0.115956426
83,12001,S.en,95.80669357340149,0.3697187996090582,0.9152109803423595,739690.2026130143,94.77194908071358,396347.9254131658,0.3877756375830479,I,0.429554493
84,1202,S.en,87.005275,,0.6926016666666667,694631.6261166666,78.86540555555555,228226.09505833333,0.1690962125,I,0.305393257
85,1202,S.en,75.24248193123688,,0.6477568260430726,583631.7748704507,62.95886203039752,60104.26470350087,-0.04958321258304785,I,0.062837833
86,1202,S.en,98.76806806876311,,0.7374465072902607,805631.4773628825,94.77194908071358,396347.9254131658,0.3877756375830479,I,0.369686417
87,1234,S.en,69.32023333333333,,0.9186866666666665,588678.2654,78.86540555555555,228226.09505833333,0.1690962125,I,0.514244786
88,1234,S.en,57.50570887941551,,0.9006096516414412,378665.96848786465,62.95886203039752,60104.26470350087,-0.04958321258304785,I,0.272777208
89,1234,S.en,81.13475778725116,,0.9367636816918918,798690.5623121355,94.77194908071358,396347.9254131658,0.3877756375830479,I,0.585912243
90,C5,S.en,60.35730000000001,,0.7076450000000001,70246.81991875,78.86540555555555,228226.09505833333,0.1690962125,I,0.499600142
91,C5,S.en,1.182976755897755,,0.70204,-8813.76590686226,62.95886203039752,60104.26470350087,-0.04958321258304785,I,0.329490368
92,C5,S.en,119.53162324410226,,0.7132500000000002,149307.40574436227,94.77194908071358,396347.9254131658,0.3877756375830479,I,0.632211876
93,1218,S.en,90.21637499999999,,0.8548574999999999,822957.0681166667,78.86540555555555,228226.09505833333,0.1690962125,I,0.393248746
94,1218,S.en,61.532478550652755,,0.7451581597463625,467180.3594350972,62.95886203039752,60104.26470350087,-0.04958321258304785,I,0.052139415
95,1218,S.en,118.90027144934722,,0.9645568402536374,1178733.7767982362,94.77194908071358,396347.9254131658,0.3877756375830479,I,0.261054552
96,1298,S.en,97.42631666666666,,0.8089491666666667,1123312.9045499999,78.86540555555555,228226.09505833333,0.1690962125,I,0.527963925
97,1298,S.en,74.67057862125516,,0.7381621909980767,702920.3934902126,62.95886203039752,60104.26470350087,-0.04958321258304785,I,0.449455169
98,1298,S.en,120.18205471207817,,0.8797361423352568,1543705.4156097872,94.77194908071358,396347.9254131658,0.3877756375830479,I,0.319170661
99,1219,S.en,107.06124999999999,,0.7454883333333333,1101135.45055,78.86540555555555,228226.09505833333,0.1690962125,I,0.567097559
100,1219,S.en,82.77376759185745,,0.6542458645269222,802848.6067280697,62.95886203039752,60104.26470350087,-0.04958321258304785,I,0.201229705
101,1219,S.en,131.34873240814252,,0.8367308021397444,1399422.2943719302,94.77194908071358,396347.9254131658,0.3877756375830479,I,0.511699286
102,1167,S.en,77.01799166666667,,0.9115816666666664,884281.615925,78.86540555555555,228226.09505833333,0.1690962125,I,0.729653972
103,1167,S.en,58.38516815239227,,0.8836785665302618,660468.9893514718,62.95886203039752,60104.26470350087,-0.04958321258304785,I,0.326544495
104,1167,S.en,95.65081518094108,,0.939484766803071,1108094.2424985284,94.77194908071358,396347.9254131658,0.3877756375830479,I,0.532976759
105,1339,S.en,85.12441666666668,,0.6552833333333333,973968.6844000001,78.86540555555555,228226.09505833333,0.1690962125,I,0.496779683
106,1339,S.en,74.81214333785816,,0.5269541938564051,760066.6773113783,62.95886203039752,60104.26470350087,-0.04958321258304785,I,0.348920347
107,1339,S.en,95.43668999547519,,0.7836124728102616,1187870.691488622,94.77194908071358,396347.9254131658,0.3877756375830479,I,0.447626987
108,11285,E.co,76.91478888888889,0.3104183333333333,0.6242466666666667,611786.1327277778,32.68660277777778,242450.6144611111,0.630996361111111,I,0.323109364
109,11285,E.co,36.43899246563685,0.21022655055594625,0.44535267425154335,484317.9233640614,18.912558330914724,122353.97377662257,0.38555180767386626,I,0.395120694
110,11285,E.co,117.39058531214093,0.41061011611072035,0.8031406590817901,739254.3420914942,46.46064722464084,362547.25514559966,0.8764409145483558,I,0.402264335
111,12048,E.co,62.21591666666667,0.33504055555555556,0.6619172222222223,552220.5014444445,32.68660277777778,242450.6144611111,0.630996361111111,I,0.384972085
112,12048,E.co,35.77973725657604,0.25134824292090674,0.5213063876939812,406791.46947293443,18.912558330914724,122353.97377662257,0.38555180767386626,I,0.369226696
113,12048,E.co,88.6520960767573,0.4187328681902044,0.8025280567504633,697649.5334159546,46.46064722464084,362547.25514559966,0.8764409145483558,I,0.381935338
114,B8,E.co,60.31269375,,,65793.23681249999,32.68660277777778,242450.6144611111,0.630996361111111,I,0.369889451
115,B8,E.co,37.52702844268813,,,51580.09939662277,18.912558330914724,122353.97377662257,0.38555180767386626,I,0.401346859
116,B8,E.co,83.09835905731188,,,80006.37422837722,46.46064722464084,362547.25514559966,0.8764409145483558,I,0.399046287
117,12701,E.co,68.75899444444445,0.2457483333333333,0.6689194444444445,715988.4655222223,32.68660277777778,242450.6144611111,0.630996361111111,I,0.387085996
118,12701,E.co,43.677768231919316,0.18534912424634828,0.5650928839124034,490305.4388791757,18.912558330914724,122353.97377662257,0.38555180767386626,I,0.459422644
119,12701,E.co,93.84022065696959,0.30614754242031833,0.7727460049764856,941671.492165269,46.46064722464084,362547.25514559966,0.8764409145483558,I,0.414868752
