Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples,Removed,Cross Mean (RMSE and MAE)
B18_x_S.au,combinatoric,LGBMRegressor,0.1646397972245644,0.18472687972554538,0.3225700331024027,0.402308229952836,0.19769566759029422,-0.06533293128351136,[0.9264064  0.91282404 0.92524499 ... 0.6227653  0.62292448 0.62292448],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632,(-) I,0.1811677324074293
C5_x_E.ce,combinatoric,LGBMRegressor,0.08190579663831128,0.12116492825163634,0.12803708197269514,0.12359184206840101,0.103637955442749,0.5590896649601352,[0.63306887 0.63306887 0.63306887 ... 0.73013511 0.72984115 0.72984115],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728,(-) I,0.09277187604053014
C5_x_E.co,combinatoric,LGBMRegressor,0.1052302703052438,0.21526285145336355,0.28761754204797163,0.23502346601091706,0.14348216922954676,0.7098705812202426,[0.38192861 0.38192861 0.38192861 ... 0.43094016 0.43542836 0.43542836],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728,(-) I,0.12435621976739528
C5_x_S.en,combinatoric,LGBMRegressor,0.12101282468882396,0.11239890252520682,0.28237951924498905,0.14480789959256685,0.14671136346472247,0.08857429407388973,[0.34543559 0.34543559 0.34543559 ... 0.4230122  0.42341013 0.4230122 ],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728,(-) I,0.1338620940767732
C5_x_S.au,combinatoric,LGBMRegressor,0.08587425695071542,0.14048970122328566,0.13853951309346668,0.31690483784537576,0.1164219390556312,0.5036904536578415,[0.90684271 0.90053975 0.91242775 ... 0.62830349 0.62759789 0.62759789],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632,(-) I,0.10114809800317331
1167,combinatoric,LGBMRegressor,0.22690109320818255,0.1425797483295162,0.29091876597988037,0.16970409765694663,0.2947466285788503,-0.4649258345278209,[0.54229947 0.54229947 0.55724249 ... 0.62186932 0.64316106 0.64316106],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,(-) II,0.26082386089351645
1202,combinatoric,LGBMRegressor,0.1528636866507293,0.1574831462873807,0.5161040103016358,1.839540692749249,0.20594807561906409,0.29643832272368076,[0.73208065 0.73208065 0.73208065 ... 0.73691308 0.74051559 0.74051559],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112,(-) II,0.1794058811348967
1218,combinatoric,LGBMRegressor,0.15268014405441438,0.16215627507354674,0.8952581547562211,2.50208636989008,0.22429862954799734,0.3231963379296018,[0.66238179 0.66238179 0.66238179 ... 0.7709486  0.7710315  0.77347842],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",5112,(-) II,0.18848938680120586
1219,combinatoric,LGBMRegressor,0.12268968708657724,0.1589331063941105,88423914771570.55,83.18296642207196,0.1896982224914603,0.43806435842333846,[0.50314325 0.50314325 0.50314325 ... 0.65394661 0.66906259 0.66906259],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112,(-) II,0.15619395478901876
1234,combinatoric,LGBMRegressor,0.23428402211392793,0.18726070044301696,83311095931977.7,110.19784204418761,0.3388256675371684,-0.43139414835090606,[0.69098129 0.69098129 0.72629931 ... 0.50965508 0.50485504 0.50485504],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112,(-) II,0.28655484482554816
1273,combinatoric,LGBMRegressor,0.1554727791826814,0.10277007473394009,0.2275096524636129,0.27502791544952193,0.2197913475981808,0.09296111227743542,[0.65157821 0.65157821 0.6555664  ... 0.63925832 0.64461658 0.64461658],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",5112,(-) II,0.1876320633904311
1298,combinatoric,LGBMRegressor,0.13596989254379324,0.12968929570100676,0.33388385732188675,0.3371689145055104,0.1898629515576542,0.3167093702674336,[0.5581781  0.5581781  0.5581781  ... 0.48437775 0.48572893 0.48572893],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112,(-) II,0.1629164220507237
1339,combinatoric,LGBMRegressor,0.2178385112106058,0.2626716847668679,0.9115959229458617,2.0034337940969706,0.2882325911477932,-0.05896871408232651,[0.89145703 0.89145703 0.89145703 ... 0.59868517 0.59807093 0.59807093],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112,(-) II,0.2530355511791995
11285,combinatoric,LGBMRegressor,0.11035936234286087,0.1008901926738103,0.14482458378717789,0.3281307864209408,0.13889883441601925,0.6135899186172635,[0.70506052 0.70506052 0.70806396 ... 0.8406835  0.84508287 0.84508287],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",7668,(-) II,0.12462909837944006
11457,combinatoric,LGBMRegressor,0.10816067401759082,0.18005694583082027,0.1453212321213168,0.6635386629797685,0.14487302678084404,0.5170862443122701,[0.91669152 0.91669152 0.91669152 ... 0.81248607 0.81406702 0.81406702],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",8094,(-) II,0.12651685039921742
12001,combinatoric,LGBMRegressor,0.15166893905463266,0.09288094314010778,0.23430238967564615,0.7559717569719743,0.2155515560766659,-0.12184813091641522,[0.67618658 0.67618658 0.67618658 ... 0.89200743 0.89200743 0.89200743],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094,(-) II,0.18361024756564928
12048,combinatoric,LGBMRegressor,0.11158076904405348,0.14866697407575216,0.3101337098915521,2.365886119046686,0.14477362917140538,0.6526526978561327,[0.78945237 0.78945237 0.78945237 ... 0.75275826 0.75611259 0.75611259],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",7668,(-) II,0.12817719910772943
12701,combinatoric,LGBMRegressor,0.1612342916297246,0.16227186079293676,0.45242125416753104,0.6042618079422188,0.22564726807187374,0.20021750380587722,[0.52181009 0.52181009 0.52262628 ... 0.8935905  0.89613609 0.89613609],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",7668,(-) II,0.19344077985079916
12832,combinatoric,LGBMRegressor,0.11680679853559196,0.16851677366707046,0.3117234978069166,1.0262761325846037,0.16845791004693964,0.5008498932359957,[0.78900357 0.78900357 0.78900357 ... 0.87119514 0.8776825  0.8776825 ],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",7668,(-) II,0.1426323542912658
B1,combinatoric,LGBMRegressor,0.10499784649793696,0.10504336615644719,0.1589823333827306,0.31549020883170154,0.14826213256381277,0.48892307435473326,[0.73900193 0.73900193 0.73900193 ... 0.74956265 0.74733166 0.74733166],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",6816,(-) II,0.12662998953087487
B8,combinatoric,LGBMRegressor,0.1580217196673548,0.0963709884962563,46619459415645.25,99.98755698468942,0.2114335785077343,0.2923754707462348,[0.62904828 0.62904828 0.62904828 ... 0.64620523 0.64620523 0.64620523],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",6816,(-) II,0.18472764908754455
B18,combinatoric,LGBMRegressor,0.14633239919939028,0.1162295054535708,0.3589426400867761,0.42927533445155575,0.20664362107701198,0.2298643464673107,[0.62219402 0.62219402 0.62219402 ... 0.56007586 0.57183477 0.56007586],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",6816,(-) II,0.17648801013820115
C5,combinatoric,LGBMRegressor,0.10964571827280302,0.12480918091492277,0.2407390723981543,0.42023577749321894,0.14977940480831659,0.5169086092703452,[0.6267007  0.6267007  0.62953414 ... 0.65118967 0.65022122 0.65022122],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816,(-) II,0.1297125615405598
E.ce,combinatoric,LGBMRegressor,0.10131052224794256,0.14412562839318155,0.16521466283196287,0.6032351191667289,0.1375762386623146,0.4780360721726693,[0.88060696 0.88060696 0.88060696 ... 0.38975964 0.38975964 0.38975964],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160,(-) II,0.11944338045512859
E.co,combinatoric,LGBMRegressor,0.17911700059742094,0.2789871012088124,0.5095466956472079,1.5283724017637002,0.2433957309651558,0.2730087428407697,[0.95551193 0.95551193 0.95551193 ... 0.33076892 0.32921842 0.32921842],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160,(-) II,0.21125636578128837
S.en,combinatoric,LGBMRegressor,0.18107791157842665,0.1610615662154157,37919246674855.62,53.48090592023716,0.2378615990388837,0.15750520189266592,[0.43202377 0.42382868 0.43202377 ... 0.15656626 0.15795184 0.15656626],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",29160,(-) II,0.2094697553086552
S.au,combinatoric,LGBMRegressor,0.12577348558115128,0.1973356020504113,0.18292896843893866,0.5156125158136566,0.17024964852402175,0.30631041514675894,[0.97494518 0.97204988 0.97494518 ... 0.46652123 0.50322267 0.50322267],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",27540,(-) II,0.1480115670525865
1167_x_E.ce,combinatoric,LGBMRegressor,0.08963722298734046,0.13506778848414552,0.11658919988832386,0.11585874786016004,0.1041278539659328,0.5775248338435632,[0.52245099 0.52245099 0.51600874 ... 0.84848355 0.84597982 0.84848355],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296,(-) II,0.09688253847663664
1167_x_E.co,combinatoric,LGBMRegressor,0.12108422076238919,0.24009482776741967,0.20612389194645633,0.17942216387253407,0.1425954615787512,0.7865907314564097,[0.39015403 0.39015403 0.39015403 ... 0.72711862 0.7551109  0.7551109 ],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296,(-) II,0.13183984117057018
1167_x_S.en,combinatoric,LGBMRegressor,0.24268737050416123,0.20325713090851374,0.2891089130095228,0.14494688571616268,0.2597875888270743,-0.14626594858938646,[0.40648381 0.40648381 0.40648381 ... 0.6712514  0.67185212 0.6712514 ],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296,(-) II,0.25123747966561777
1167_x_S.au,combinatoric,LGBMRegressor,0.14923790061980263,0.1874041345922084,0.2587261836587682,0.42674820149417236,0.18181711641338613,0.3156478800359279,[0.91074029 0.95819532 0.94799088 ... 0.65878436 0.67562859 0.67562859],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224,(-) II,0.16552750851659437
1202_x_E.ce,combinatoric,LGBMRegressor,0.12733721282760832,0.1568332524074945,0.44593033993692444,1.0063142784368384,0.1857136907133041,0.3191513152421003,[0.66438429 0.66438429 0.66438429 ... 0.79868694 0.79868694 0.79868694],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296,(-) II,0.1565254517704562
1202_x_E.co,combinatoric,LGBMRegressor,0.1013499121562768,0.19144871609972552,0.2232738233551325,0.17406612990966214,0.12123728360614522,0.5989786654541516,[0.30576545 0.31384632 0.30576545 ... 0.59901696 0.60502912 0.60502912],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296,(-) II,0.11129359788121101
1202_x_S.en,combinatoric,LGBMRegressor,0.20254664828900348,0.15341509658199098,1.0458976978444354,1.400103049539865,0.2378628959594247,-0.3451516430262338,[0.34995297 0.34995297 0.34995297 ... 0.54057529 0.54165756 0.53638871],"[[0.30539326]
 [0.36968642]
 [0.06283783]
 ...
 [0.34203753]
 [0.77984246]
 [0.24694186]]",1296,(-) II,0.22020477212421408
1202_x_S.au,combinatoric,LGBMRegressor,0.157197429643637,0.1155683468687082,0.19367531236450536,0.2217890854676715,0.2085495109524099,-0.5186139059966375,[0.85987916 0.84785785 0.88190758 ... 0.56825298 0.57038508 0.57038508],"[[0.64477475]
 [0.64477475]
 [0.83061693]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",1224,(-) II,0.18287347029802345
1218_x_E.ce,combinatoric,LGBMRegressor,0.08107634956105227,0.09455524113320489,0.14562333585079945,0.1558511076275869,0.10859970456135794,0.5372670984946275,[0.63826057 0.63826057 0.63826057 ... 0.60181746 0.6002805  0.60109189],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.70814178]
 [0.49685288]
 [0.70814178]]",1296,(-) II,0.0948380270612051
1218_x_E.co,combinatoric,LGBMRegressor,0.10705521229893836,0.23350318782598062,0.5850769087717037,0.9874027268517089,0.1437201118174518,0.7980622966258547,[0.37651497 0.37651497 0.37651497 ... 0.37812383 0.35824821 0.35824821],"[[0.39638506]
 [0.39638506]
 [0.31444566]
 ...
 [0.4988302 ]
 [0.21605889]
 [0.21605889]]",1296,(-) II,0.12538766205819507
1218_x_S.en,combinatoric,LGBMRegressor,0.18179051722392037,0.13798068247519008,1.6843977469582756,2.4326992206249853,0.22533898663220453,0.3015820548359116,[0.42740733 0.42740733 0.42751114 ... 0.46049942 0.46091333 0.46049942],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296,(-) II,0.20356475192806245
1218_x_S.au,combinatoric,LGBMRegressor,0.0799299501535175,0.12555766495991277,0.1173045536813334,0.24852156270481776,0.09935768084734199,0.5558901038727263,[0.90316139 0.90515525 0.89177248 ... 0.62635066 0.62822185 0.62822185],"[[0.94207013]
 [0.94207013]
 [0.9439279 ]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",1224,(-) II,0.08964381550042974
1219_x_E.ce,combinatoric,LGBMRegressor,0.1245639371560995,0.16081046374445085,0.37437355677174694,0.4029840740169043,0.167209156698937,0.6118993414427876,[0.51054916 0.51054916 0.51054916 ... 0.68444966 0.68241114 0.68305468],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296,(-) II,0.14588654692751823
1219_x_E.co,combinatoric,LGBMRegressor,0.07681060822858668,0.23033597116618204,0.26222506072795315,0.40956965213871394,0.10865762600737491,0.8456341575633323,[0.38603695 0.38603695 0.38603695 ... 0.45407538 0.46501984 0.46501984],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296,(-) II,0.0927341171179808
1219_x_S.en,combinatoric,LGBMRegressor,0.17796146712425825,0.12867246656367567,347405821917835.6,124.8903176008233,0.26396482040010677,-0.39346534972891467,[0.39773683 0.39773683 0.39773683 ... 0.4616121  0.46307021 0.4616121 ],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296,(-) II,0.2209631437621825
1219_x_S.au,combinatoric,LGBMRegressor,0.058484561967524246,0.15597035537563694,0.09701693575638384,0.3344903759610002,0.07035947530253492,0.8384780502191819,[0.90499232 0.89548172 0.90559282 ... 0.57324425 0.59039479 0.57324425],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224,(-) II,0.06442201863502958
1234_x_E.ce,combinatoric,LGBMRegressor,0.08381124150267721,0.10881044669773673,0.13405330436516158,0.16336951121673238,0.1113492452373051,0.6503545650789031,[0.61844251 0.61844251 0.66091409 ... 0.41521289 0.41521289 0.41521289],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296,(-) II,0.09758024336999116
1234_x_E.co,combinatoric,LGBMRegressor,0.06330796448058289,0.18837634987718596,0.23975250364259823,0.835011257726311,0.08290903765716644,0.9185104136411745,[0.3854302  0.3854302  0.3854302  ... 0.28139126 0.24754667 0.24754667],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296,(-) II,0.07310850106887466
1234_x_S.en,combinatoric,LGBMRegressor,0.24806337593282315,0.11935346660271358,138896131626705.7,93.35965692961071,0.3258083266155526,-0.7381418677860838,[0.30876591 0.29427548 0.29427548 ... 0.34711431 0.34692188 0.34711431],"[[0.27277721]
 [0.51424479]
 [0.27277721]
 ...
 [0.        ]
 [0.        ]
 [0.        ]]",1296,(-) II,0.28693585127418786
1234_x_S.au,combinatoric,LGBMRegressor,0.11832649337745593,0.22042175315706472,0.3487766968913255,0.9486569292553347,0.16589215839796423,0.512461845863967,[0.87480375 0.85729119 0.87898831 ... 0.59115429 0.5922434  0.5922434 ],"[[0.80384281]
 [0.90118178]
 [0.9146671 ]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",1224,(-) II,0.14210932588771008
1273_x_E.ce,combinatoric,LGBMRegressor,0.09470374088974538,0.05435444271198593,0.13889897766869916,0.12021941169419441,0.12504014842669392,0.45535403511723915,[0.82142428 0.82142428 0.82436176 ... 0.86822931 0.86564001 0.86822931],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.97210151]
 [0.88825073]
 [0.91438627]]",1296,(-) II,0.10987194465821964
1273_x_E.co,combinatoric,LGBMRegressor,0.08496373990322471,0.2133251364589317,0.166666294534198,0.19947144877776837,0.13168134094964412,0.6989669223222237,[0.42942989 0.42942989 0.42942989 ... 0.78531195 0.78898958 0.78898958],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296,(-) II,0.10832254042643441
1273_x_S.en,combinatoric,LGBMRegressor,0.17012264527273113,0.21563650910807391,0.36514020432897015,0.2130231152987801,0.22773341676908196,0.23869340371667558,[0.40218484 0.40218484 0.40218484 ... 0.68507303 0.68716331 0.68507303],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296,(-) II,0.19892803102090656
1273_x_S.au,combinatoric,LGBMRegressor,0.18538790314767428,0.10331015707104015,0.21396509254788265,0.17308725936687805,0.22720655929098782,-2.3596060076498517,[0.95972851 0.95750184 0.96180494 ... 0.64739245 0.64580162 0.64890781],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224,(-) II,0.20629723121933105
1298_x_E.ce,combinatoric,LGBMRegressor,0.10189799457675268,0.1319132153031066,0.17892804429530632,0.15841527551609763,0.121355037241667,0.6319181337228367,[0.5521614  0.5521614  0.5521614  ... 0.57507456 0.57507456 0.57507456],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296,(-) II,0.11162651590920984
1298_x_E.co,combinatoric,LGBMRegressor,0.09416383566061466,0.24083170869422482,0.225472539372027,0.21293712050297997,0.11309485528589527,0.8429279362238775,[0.37491529 0.37491529 0.37491529 ... 0.35303674 0.36061243 0.36061243],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296,(-) II,0.10362934547325497
1298_x_S.en,combinatoric,LGBMRegressor,0.1067596288714892,0.11661803865557406,0.29677675856822455,0.17241871889726748,0.13073145123349997,0.46606222687341836,[0.36429481 0.36429481 0.36429481 ... 0.39492829 0.39594082 0.39492829],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296,(-) II,0.11874554005249457
1298_x_S.au,combinatoric,LGBMRegressor,0.09383060205978452,0.15530272951396185,0.17507070700944108,0.37702439586355574,0.11280950622522143,0.6746518075363268,[0.88638401 0.87935699 0.88727792 ... 0.47872996 0.4771869  0.4771869 ],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224,(-) II,0.10332005414250298
1339_x_E.ce,combinatoric,LGBMRegressor,0.14762719045546213,0.1223987640059518,0.5510080238999626,0.5769511856638277,0.18156231355823857,0.6112992322982509,[0.50904069 0.50904069 0.50904069 ... 0.49599614 0.49199624 0.49599614],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296,(-) II,0.16459475200685036
1339_x_E.co,combinatoric,LGBMRegressor,0.07506563586017209,0.23090425260273373,0.35670011336714796,0.4984572923632347,0.08782200396522594,0.9199249160910913,[0.29244809 0.29244809 0.29244809 ... 0.21727439 0.2134514  0.2134514 ],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296,(-) II,0.08144381991269901
1339_x_S.en,combinatoric,LGBMRegressor,0.1543483383750519,0.2019629159447757,0.48164990462329355,0.4314234140393357,0.18060722063346119,0.5249632487022158,[0.27117306 0.27117306 0.27117306 ... 0.30548004 0.30606496 0.30548004],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296,(-) II,0.16747777950425655
1339_x_S.au,combinatoric,LGBMRegressor,0.11442755557505349,0.211862012196609,0.2884051111141232,0.734442451618216,0.14458953842802702,0.6423671572289683,[0.88741291 0.90010706 0.88904589 ... 0.51238994 0.51212345 0.51212345],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224,(-) II,0.12950854700154024
11285_x_E.ce,combinatoric,LGBMRegressor,0.06721008832424769,0.028658103916395807,0.07080741992699355,0.026768901450130753,0.08411156759046726,-1.97467200699568,[0.86376671 0.86376671 0.86376671 ... 0.90446258 0.90235058 0.90446258],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944,(-) II,0.07566082795735747
11285_x_E.co,combinatoric,LGBMRegressor,0.08533916638850014,0.17122445918295182,0.15929173845369296,0.15043861405794642,0.10887805353086322,0.7874818070380264,[0.44641737 0.44641737 0.44641737 ... 0.83894423 0.83576195 0.83576195],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.81702822]
 [0.86183369]
 [0.81702822]]",1944,(-) II,0.09710860995968168
11285_x_S.en,combinatoric,LGBMRegressor,0.09318705179335711,0.16048078085250603,0.17887048276835218,0.1282007859342967,0.1038962445009692,0.7512805505462814,[0.37507225 0.37507225 0.37507225 ... 0.83189838 0.8347057  0.83189838],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.70396517]
 [0.70396517]
 [0.81070028]]",1944,(-) II,0.09854164814716315
11285_x_S.au,combinatoric,LGBMRegressor,0.10331839994768764,0.02069141965625526,0.10588360754860011,0.025569870589568323,0.11510807522129993,-4.989079447179511,[0.94575763 0.93845117 0.94154507 ... 0.88094926 0.88025374 0.88025374],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",1836,(-) II,0.10921323758449378
11457_x_E.ce,combinatoric,LGBMRegressor,0.03768338977837117,0.037789625241630743,0.04516462348474915,0.04945658931070033,0.05289875140473311,0.3684150544702869,[0.9067754  0.9067754  0.9067754  ... 0.91016513 0.91016513 0.91016513],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.92483339]
 [0.85893472]
 [0.90024691]]",2052,(-) II,0.04529107059155214
11457_x_E.co,combinatoric,LGBMRegressor,0.06836889561152569,0.21822500396852348,0.09819654036572455,0.1986756867406254,0.0867617310474934,0.8814854964658613,[0.44101872 0.44101872 0.44101872 ... 0.82517986 0.81427102 0.81427102],"[[0.37587003]
 [0.48232297]
 [0.37587003]
 ...
 [0.8603028 ]
 [0.8603028 ]
 [0.95518657]]",2052,(-) II,0.07756531332950956
11457_x_S.en,combinatoric,LGBMRegressor,0.1006713003341963,0.17355246254998835,0.2083454747998721,0.20377091353720111,0.12211522664347704,0.7381812741571714,[0.38240448 0.38240448 0.38240448 ... 0.82777465 0.82795887 0.82777465],"[[0.20988306]
 [0.20988306]
 [0.20988306]
 ...
 [0.88924878]
 [0.87072956]
 [0.88924878]]",2052,(-) II,0.11139326348883667
11457_x_S.au,combinatoric,LGBMRegressor,0.09658599227197748,0.023071993852506908,0.09864534546970062,0.023791068409354892,0.12361564865745063,-11.601448477452797,[0.94298019 0.95038891 0.94720854 ... 0.83354816 0.83354816 0.83354816],"[[0.98772021]
 [0.94660322]
 [0.98772021]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",1938,(-) II,0.11010082046471406
12001_x_E.ce,combinatoric,LGBMRegressor,0.046261614424479076,0.06574305719047417,0.054369936241991795,0.06740358429593296,0.05723413752751742,0.3727943755404861,[0.78566926 0.78566926 0.78566926 ... 0.90727199 0.90484692 0.90727199],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,(-) II,0.05174787597599825
12001_x_E.co,combinatoric,LGBMRegressor,0.08361531788142597,0.23901213039313582,0.10171319969685567,0.23779369346339502,0.11049838479286712,0.7968631430845505,[0.42089983 0.42089983 0.42089983 ... 0.81133398 0.81805222 0.81805222],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,(-) II,0.09705685133714655
12001_x_S.en,combinatoric,LGBMRegressor,0.09448177700550119,0.16522445044293732,0.3607385313838737,0.7104590352143166,0.12789323641707726,0.7323296344580252,[0.41598344 0.41598344 0.41598344 ... 0.86826878 0.86887229 0.86826878],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052,(-) II,0.11118750671128921
12001_x_S.au,combinatoric,LGBMRegressor,0.08744563908468256,0.04666862990800474,0.10073986549489541,0.0599028929511608,0.10871248761589744,-3.6509934028853266,[0.93089438 0.93169794 0.93147478 ... 0.84171294 0.84186794 0.84186794],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,(-) II,0.09807906335029
