Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples,Permutation,diff_RMSE,diff_MAE
1167,combinatoric,LGBMRegressor,0.22579102223218087,0.1415657806011315,0.28938128063394575,0.170237714319937,0.2926320502135662,-0.4439818210704405,[0.54390528 0.53397703 0.57888982 ... 0.77440867 0.78152336 0.78152336],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,B_Biofilm_Volume,0.0,0.0
1167,combinatoric,LGBMRegressor,0.22579102223218087,0.1415657806011315,0.28938128063394575,0.170237714319937,0.2926320502135662,-0.4439818210704405,[0.54390528 0.53397703 0.57888982 ... 0.77440867 0.78152336 0.78152336],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,P_Biofilm_Height,0.0,0.0
1167,combinatoric,LGBMRegressor,0.22579102223218087,0.1415657806011315,0.28938128063394575,0.170237714319937,0.2926320502135662,-0.4439818210704405,[0.54390528 0.53397703 0.57888982 ... 0.77440867 0.78152336 0.78152336],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,P_Biofilm_Volume,0.0,0.0
1167,combinatoric,LGBMRegressor,0.22579102223218087,0.1415657806011315,0.28938128063394575,0.170237714319937,0.2926320502135662,-0.4439818210704405,[0.54390528 0.53397703 0.57888982 ... 0.77440867 0.78152336 0.78152336],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,P_Biofilm_SubstratumCoverage,0.0,0.0
1167,combinatoric,LGBMRegressor,0.22579102223218087,0.1415657806011315,0.28938128063394575,0.170237714319937,0.2926320502135662,-0.4439818210704405,[0.54390528 0.53397703 0.57888982 ... 0.77440867 0.78152336 0.78152336],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112,Modele,0.0,0.0
1167_x_E.ce,combinatoric,LGBMRegressor,0.16179321510470637,0.09431574708240811,0.2025803199125705,0.09258497430958412,0.20536421625063436,-0.6433001462642698,[0.64644621 0.58225059 0.558658   ... 0.66395159 0.66395159 0.66395159],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296,B_Biofilm_Roughness,0.0,0.0
1167_x_E.ce,combinatoric,LGBMRegressor,0.16179321510470637,0.09431574708240811,0.2025803199125705,0.09258497430958412,0.20536421625063436,-0.6433001462642698,[0.64644621 0.58225059 0.558658   ... 0.66395159 0.66395159 0.66395159],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1167_x_E.ce,combinatoric,LGBMRegressor,0.16179321510470637,0.09431574708240811,0.2025803199125705,0.09258497430958412,0.20536421625063436,-0.6433001462642698,[0.64644621 0.58225059 0.558658   ... 0.66395159 0.66395159 0.66395159],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296,B_Biofilm_Volume,0.0,0.0
1167_x_E.ce,combinatoric,LGBMRegressor,0.16179321510470637,0.09431574708240811,0.2025803199125705,0.09258497430958412,0.20536421625063436,-0.6433001462642698,[0.64644621 0.58225059 0.558658   ... 0.66395159 0.66395159 0.66395159],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296,P_Biofilm_Height,0.0,0.0
1167_x_E.ce,combinatoric,LGBMRegressor,0.16179321510470637,0.09431574708240811,0.2025803199125705,0.09258497430958412,0.20536421625063436,-0.6433001462642698,[0.64644621 0.58225059 0.558658   ... 0.66395159 0.66395159 0.66395159],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296,P_Biofilm_Volume,0.0,0.0
1167_x_E.ce,combinatoric,LGBMRegressor,0.16179321510470637,0.09431574708240811,0.2025803199125705,0.09258497430958412,0.20536421625063436,-0.6433001462642698,[0.64644621 0.58225059 0.558658   ... 0.66395159 0.66395159 0.66395159],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1167_x_E.ce,combinatoric,LGBMRegressor,0.16179321510470637,0.09431574708240811,0.2025803199125705,0.09258497430958412,0.20536421625063436,-0.6433001462642698,[0.64644621 0.58225059 0.558658   ... 0.66395159 0.66395159 0.66395159],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296,Modele,0.0,0.0
1167_x_E.co,combinatoric,LGBMRegressor,0.24831084603854614,0.06894065839437769,0.45796394613919295,0.23537834296677235,0.3020752490791237,0.04229411721978715,[0.58050627 0.58050627 0.58125836 ... 0.76219378 0.76298968 0.76298968],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296,B_Biofilm_Roughness,0.0,0.0
1167_x_E.co,combinatoric,LGBMRegressor,0.24831084603854614,0.06894065839437769,0.45796394613919295,0.23537834296677235,0.3020752490791237,0.04229411721978715,[0.58050627 0.58050627 0.58125836 ... 0.76219378 0.76298968 0.76298968],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1167_x_E.co,combinatoric,LGBMRegressor,0.24831084603854614,0.06894065839437769,0.45796394613919295,0.23537834296677235,0.3020752490791237,0.04229411721978715,[0.58050627 0.58050627 0.58125836 ... 0.76219378 0.76298968 0.76298968],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296,B_Biofilm_Volume,0.0,0.0
1167_x_E.co,combinatoric,LGBMRegressor,0.24831084603854614,0.06894065839437769,0.45796394613919295,0.23537834296677235,0.3020752490791237,0.04229411721978715,[0.58050627 0.58050627 0.58125836 ... 0.76219378 0.76298968 0.76298968],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296,P_Biofilm_Height,0.0,0.0
1167_x_E.co,combinatoric,LGBMRegressor,0.24831084603854614,0.06894065839437769,0.45796394613919295,0.23537834296677235,0.3020752490791237,0.04229411721978715,[0.58050627 0.58050627 0.58125836 ... 0.76219378 0.76298968 0.76298968],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296,P_Biofilm_Volume,0.0,0.0
1167_x_E.co,combinatoric,LGBMRegressor,0.24831084603854614,0.06894065839437769,0.45796394613919295,0.23537834296677235,0.3020752490791237,0.04229411721978715,[0.58050627 0.58050627 0.58125836 ... 0.76219378 0.76298968 0.76298968],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1167_x_E.co,combinatoric,LGBMRegressor,0.24831084603854614,0.06894065839437769,0.45796394613919295,0.23537834296677235,0.3020752490791237,0.04229411721978715,[0.58050627 0.58050627 0.58125836 ... 0.76219378 0.76298968 0.76298968],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296,Modele,0.0,0.0
1167_x_S.au,combinatoric,LGBMRegressor,0.1783132057042622,0.19373217702597742,0.2447262951190403,0.4369654210101705,0.22691467797715545,-0.0659461464759219,[0.91851698 0.92099982 0.92644142 ... 0.64288855 0.62793395 0.63081838],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224,B_Biofilm_Roughness,0.0,0.0
1167_x_S.au,combinatoric,LGBMRegressor,0.1783132057042622,0.19373217702597742,0.2447262951190403,0.4369654210101705,0.22691467797715545,-0.0659461464759219,[0.91851698 0.92099982 0.92644142 ... 0.64288855 0.62793395 0.63081838],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224,B_Biofilm_SubstratumCoverage,0.0,0.0
1167_x_S.au,combinatoric,LGBMRegressor,0.1783132057042622,0.19373217702597742,0.2447262951190403,0.4369654210101705,0.22691467797715545,-0.0659461464759219,[0.91851698 0.92099982 0.92644142 ... 0.64288855 0.62793395 0.63081838],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224,B_Biofilm_Volume,0.0,0.0
1167_x_S.au,combinatoric,LGBMRegressor,0.1783132057042622,0.19373217702597742,0.2447262951190403,0.4369654210101705,0.22691467797715545,-0.0659461464759219,[0.91851698 0.92099982 0.92644142 ... 0.64288855 0.62793395 0.63081838],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224,P_Biofilm_Height,0.0,0.0
1167_x_S.au,combinatoric,LGBMRegressor,0.1783132057042622,0.19373217702597742,0.2447262951190403,0.4369654210101705,0.22691467797715545,-0.0659461464759219,[0.91851698 0.92099982 0.92644142 ... 0.64288855 0.62793395 0.63081838],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224,P_Biofilm_Volume,0.0,0.0
1167_x_S.au,combinatoric,LGBMRegressor,0.1783132057042622,0.19373217702597742,0.2447262951190403,0.4369654210101705,0.22691467797715545,-0.0659461464759219,[0.91851698 0.92099982 0.92644142 ... 0.64288855 0.62793395 0.63081838],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224,P_Biofilm_SubstratumCoverage,0.0,0.0
1167_x_S.au,combinatoric,LGBMRegressor,0.1783132057042622,0.19373217702597742,0.2447262951190403,0.4369654210101705,0.22691467797715545,-0.0659461464759219,[0.91851698 0.92099982 0.92644142 ... 0.64288855 0.62793395 0.63081838],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224,Modele,0.0,0.0
1167_x_S.en,combinatoric,LGBMRegressor,0.26550283738211455,0.21329374230100406,0.3118334415008409,0.16253975108447427,0.35426539774156796,-1.1316017295309635,[0.38490926 0.3732089  0.38490926 ... 0.44572358 0.44572358 0.46984888],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296,B_Biofilm_Roughness,0.0,0.0
1167_x_S.en,combinatoric,LGBMRegressor,0.26550283738211455,0.21329374230100406,0.3118334415008409,0.16253975108447427,0.35426539774156796,-1.1316017295309635,[0.38490926 0.3732089  0.38490926 ... 0.44572358 0.44572358 0.46984888],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296,B_Biofilm_SubstratumCoverage,0.0,0.0
1167_x_S.en,combinatoric,LGBMRegressor,0.26550283738211455,0.21329374230100406,0.3118334415008409,0.16253975108447427,0.35426539774156796,-1.1316017295309635,[0.38490926 0.3732089  0.38490926 ... 0.44572358 0.44572358 0.46984888],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296,B_Biofilm_Volume,0.0,0.0
1167_x_S.en,combinatoric,LGBMRegressor,0.26550283738211455,0.21329374230100406,0.3118334415008409,0.16253975108447427,0.35426539774156796,-1.1316017295309635,[0.38490926 0.3732089  0.38490926 ... 0.44572358 0.44572358 0.46984888],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296,P_Biofilm_Height,0.0,0.0
1167_x_S.en,combinatoric,LGBMRegressor,0.26550283738211455,0.21329374230100406,0.3118334415008409,0.16253975108447427,0.35426539774156796,-1.1316017295309635,[0.38490926 0.3732089  0.38490926 ... 0.44572358 0.44572358 0.46984888],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296,P_Biofilm_Volume,0.0,0.0
1167_x_S.en,combinatoric,LGBMRegressor,0.26550283738211455,0.21329374230100406,0.3118334415008409,0.16253975108447427,0.35426539774156796,-1.1316017295309635,[0.38490926 0.3732089  0.38490926 ... 0.44572358 0.44572358 0.46984888],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296,P_Biofilm_SubstratumCoverage,0.0,0.0
1167_x_S.en,combinatoric,LGBMRegressor,0.26550283738211455,0.21329374230100406,0.3118334415008409,0.16253975108447427,0.35426539774156796,-1.1316017295309635,[0.38490926 0.3732089  0.38490926 ... 0.44572358 0.44572358 0.46984888],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296,Modele,0.0,0.0
12001,combinatoric,LGBMRegressor,0.1774690691913477,0.09049681405247491,0.2642589695838371,0.6520867116226812,0.2547916067828349,-0.567479894870947,[0.61200055 0.60511085 0.60511085 ... 0.7683884  0.77187339 0.77187339],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094,B_Biofilm_Roughness,0.0,0.0
12001,combinatoric,LGBMRegressor,0.1774690691913477,0.09049681405247491,0.2642589695838371,0.6520867116226812,0.2547916067828349,-0.567479894870947,[0.61200055 0.60511085 0.60511085 ... 0.7683884  0.77187339 0.77187339],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094,B_Biofilm_SubstratumCoverage,0.0,0.0
12001,combinatoric,LGBMRegressor,0.1774690691913477,0.09049681405247491,0.2642589695838371,0.6520867116226812,0.2547916067828349,-0.567479894870947,[0.61200055 0.60511085 0.60511085 ... 0.7683884  0.77187339 0.77187339],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094,B_Biofilm_Volume,0.0,0.0
12001,combinatoric,LGBMRegressor,0.1774690691913477,0.09049681405247491,0.2642589695838371,0.6520867116226812,0.2547916067828349,-0.567479894870947,[0.61200055 0.60511085 0.60511085 ... 0.7683884  0.77187339 0.77187339],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094,P_Biofilm_Height,0.0,0.0
12001,combinatoric,LGBMRegressor,0.1774690691913477,0.09049681405247491,0.2642589695838371,0.6520867116226812,0.2547916067828349,-0.567479894870947,[0.61200055 0.60511085 0.60511085 ... 0.7683884  0.77187339 0.77187339],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094,P_Biofilm_Volume,0.0,0.0
12001,combinatoric,LGBMRegressor,0.1774690691913477,0.09049681405247491,0.2642589695838371,0.6520867116226812,0.2547916067828349,-0.567479894870947,[0.61200055 0.60511085 0.60511085 ... 0.7683884  0.77187339 0.77187339],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094,P_Biofilm_SubstratumCoverage,0.0,0.0
12001,combinatoric,LGBMRegressor,0.1774690691913477,0.09049681405247491,0.2642589695838371,0.6520867116226812,0.2547916067828349,-0.567479894870947,[0.61200055 0.60511085 0.60511085 ... 0.7683884  0.77187339 0.77187339],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094,Modele,0.0,0.0
12001_x_E.ce,combinatoric,LGBMRegressor,0.14993497077197482,0.07226868803683062,0.17395050453725358,0.06358006826307586,0.1961345697708891,-6.365596996520969,[0.65569939 0.59059979 0.59059979 ... 0.84160223 0.84160223 0.84160223],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,B_Biofilm_Roughness,0.0,0.0
12001_x_E.ce,combinatoric,LGBMRegressor,0.14993497077197482,0.07226868803683062,0.17395050453725358,0.06358006826307586,0.1961345697708891,-6.365596996520969,[0.65569939 0.59059979 0.59059979 ... 0.84160223 0.84160223 0.84160223],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,B_Biofilm_SubstratumCoverage,0.0,0.0
12001_x_E.ce,combinatoric,LGBMRegressor,0.14993497077197482,0.07226868803683062,0.17395050453725358,0.06358006826307586,0.1961345697708891,-6.365596996520969,[0.65569939 0.59059979 0.59059979 ... 0.84160223 0.84160223 0.84160223],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,B_Biofilm_Volume,0.0,0.0
12001_x_E.ce,combinatoric,LGBMRegressor,0.14993497077197482,0.07226868803683062,0.17395050453725358,0.06358006826307586,0.1961345697708891,-6.365596996520969,[0.65569939 0.59059979 0.59059979 ... 0.84160223 0.84160223 0.84160223],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,P_Biofilm_Height,0.0,0.0
12001_x_E.ce,combinatoric,LGBMRegressor,0.14993497077197482,0.07226868803683062,0.17395050453725358,0.06358006826307586,0.1961345697708891,-6.365596996520969,[0.65569939 0.59059979 0.59059979 ... 0.84160223 0.84160223 0.84160223],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,P_Biofilm_Volume,0.0,0.0
12001_x_E.ce,combinatoric,LGBMRegressor,0.14993497077197482,0.07226868803683062,0.17395050453725358,0.06358006826307586,0.1961345697708891,-6.365596996520969,[0.65569939 0.59059979 0.59059979 ... 0.84160223 0.84160223 0.84160223],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,P_Biofilm_SubstratumCoverage,0.0,0.0
12001_x_E.ce,combinatoric,LGBMRegressor,0.14993497077197482,0.07226868803683062,0.17395050453725358,0.06358006826307586,0.1961345697708891,-6.365596996520969,[0.65569939 0.59059979 0.59059979 ... 0.84160223 0.84160223 0.84160223],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052,Modele,0.0,0.0
12001_x_E.co,combinatoric,LGBMRegressor,0.21885666758978667,0.04618350861716724,0.3248076498863172,0.11384430633187755,0.28023862962431806,-0.306570565294519,[0.65362669 0.65362669 0.65362669 ... 0.8876845  0.88845319 0.88616313],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,B_Biofilm_Roughness,0.0,0.0
12001_x_E.co,combinatoric,LGBMRegressor,0.21885666758978667,0.04618350861716724,0.3248076498863172,0.11384430633187755,0.28023862962431806,-0.306570565294519,[0.65362669 0.65362669 0.65362669 ... 0.8876845  0.88845319 0.88616313],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,B_Biofilm_SubstratumCoverage,0.0,0.0
12001_x_E.co,combinatoric,LGBMRegressor,0.21885666758978667,0.04618350861716724,0.3248076498863172,0.11384430633187755,0.28023862962431806,-0.306570565294519,[0.65362669 0.65362669 0.65362669 ... 0.8876845  0.88845319 0.88616313],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,B_Biofilm_Volume,0.0,0.0
12001_x_E.co,combinatoric,LGBMRegressor,0.21885666758978667,0.04618350861716724,0.3248076498863172,0.11384430633187755,0.28023862962431806,-0.306570565294519,[0.65362669 0.65362669 0.65362669 ... 0.8876845  0.88845319 0.88616313],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,P_Biofilm_Height,0.0,0.0
12001_x_E.co,combinatoric,LGBMRegressor,0.21885666758978667,0.04618350861716724,0.3248076498863172,0.11384430633187755,0.28023862962431806,-0.306570565294519,[0.65362669 0.65362669 0.65362669 ... 0.8876845  0.88845319 0.88616313],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,P_Biofilm_Volume,0.0,0.0
12001_x_E.co,combinatoric,LGBMRegressor,0.21885666758978667,0.04618350861716724,0.3248076498863172,0.11384430633187755,0.28023862962431806,-0.306570565294519,[0.65362669 0.65362669 0.65362669 ... 0.8876845  0.88845319 0.88616313],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,P_Biofilm_SubstratumCoverage,0.0,0.0
12001_x_E.co,combinatoric,LGBMRegressor,0.21885666758978667,0.04618350861716724,0.3248076498863172,0.11384430633187755,0.28023862962431806,-0.306570565294519,[0.65362669 0.65362669 0.65362669 ... 0.8876845  0.88845319 0.88616313],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052,Modele,0.0,0.0
12001_x_S.au,combinatoric,LGBMRegressor,0.18736596337260464,0.03857202384560881,0.2123035074825763,0.049134751288381275,0.2419294119493618,-22.033725976774647,[0.90150325 0.89030505 0.90150325 ... 0.72792484 0.68981831 0.68981831],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,B_Biofilm_Roughness,0.0,0.0
12001_x_S.au,combinatoric,LGBMRegressor,0.18736596337260464,0.03857202384560881,0.2123035074825763,0.049134751288381275,0.2419294119493618,-22.033725976774647,[0.90150325 0.89030505 0.90150325 ... 0.72792484 0.68981831 0.68981831],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938,B_Biofilm_SubstratumCoverage,0.0,0.0
